,종목코드,종목명,2011_1분기,2011_2분기,2011_3분기,2011_4분기,2012_1분기,2012_2분기,2012_3분기,2012_4분기,2013_1분기,2013_2분기,2013_3분기,2013_4분기,2014_1분기,2014_2분기,2014_3분기,2014_4분기,2015_1분기,2015_2분기,2015_3분기,2015_4분기,2016_1분기,2016_2분기,2016_3분기,2016_4분기,2017_1분기,2017_2분기,2017_3분기,2017_4분기,2018_1분기,2018_2분기,2018_3분기,2018_4분기,2019_1분기,2019_2분기,2019_3분기,2019_4분기,2020_1분기,2020_2분기,2020_3분기,2020_4분기,2021_1분기,2021_2분기,2021_3분기,2021_4분기,2022_1분기
2227,053620,태양,,,,,,,,49066909090.90909,52466142857.14286,54253714285.71429,73952181818.18182,69531000000.0,76417142857.14285,78892714285.71428,69451142857.14285,72268666666.66667,82480142857.14285,85520857142.85715,87483500000.0,80453000000.0,85103142857.14285,91313571428.57144,111213636363.63635,100785384615.3846,97978571428.57144,102923571428.57144,90017428571.42857,99616666666.66669,94077857142.85716,98966153846.15384,78994909090.90909,84939333333.33333,90730000000.0,87197857142.85715,79894000000.0,68986333333.33333,52687285714.28571,77068285714.28572,74462769230.76923,72462166666.66667,91037142857.14284,93340714285.71428,81520181818.18182,77472769230.76923,76411000000.0
2228,054040,한국컴퓨터,,,,,,,,49097790950.0,49229805117.85714,57460601496.42857,68215320918.181816,72863211037.5,75931105503.57143,67970077207.14286,54636646253.57143,56503977091.66666,59785198800.0,57196573160.71429,52345530804.16666,55037471879.16666,56002705903.57143,55440210753.57143,61114732790.90909,87353642415.38461,81533098017.85715,92145889164.28572,81205932471.42857,87427817600.0,58149371067.85714,54024259461.53846,49053960159.09091,39113502037.5,40178225000.0,39644428582.14286,41289822558.333336,49171451029.16666,30403436832.142857,37893805921.42857,38255851465.38461,47577714770.833336,67177992200.0,92823179242.85716,75250162859.09091,78532976711.53847,79604543217.85715
2229,161890,한국콜마,,,,,,,,531906975600.0,657159795600.0,520007957700.0,444672814600.0,533287076116.6667,606849912900.0,872455476200.0,1189033959771.4285,948363870154.1666,1309415084914.2856,2207075794600.0,2042494616800.0,1915366207025.0,1741214603592.8572,2039631024878.5715,2007583457872.7275,1424422501353.8462,1548901798764.2856,1582059178907.1428,1417025855014.2856,1743931960633.3333,1680819572500.0,1619361526730.7693,1657921839800.0,1507843447550.0,1771773912857.1428,1398584056257.1428,1007915979000.0,1071029900500.0,788174932500.0,964523455500.0,1056054461538.4615,1083519211250.0,1303083201000.0,1347538065000.0,1062518794909.091,936104275615.3846,977516697000.0
2230,024720,한국콜마홀딩스,,,,,,,,141696888854.54544,271286441500.0,194361455714.2857,178597528227.27274,213504888250.0,277316330035.7143,363256877321.4286,589231340892.8572,704579791166.6666,823343226857.1428,1226233449214.2856,1126671988666.6667,994716952166.6666,780201329457.1428,971318652742.8572,700410050909.091,533067097692.3077,448751849542.8571,562584796714.2858,575684857371.4286,680285950533.3334,807537985714.2858,802716868692.3077,707202964172.7273,512306970683.3333,688151549307.1428,522280181542.8571,382398958566.6667,383370652558.3333,289650233164.2857,367492532057.1429,516790032796.1539,478660126233.3333,525256729725.0,566324547800.0,430051044850.0,359530961569.2308,374453578700.0
2231,161390,한국타이어,,,,,,,,5792285612740.909,6034927915103.571,6406995533064.286,7816516853900.0,7552250040033.333,7427195208471.429,7673175702628.571,6390626327517.857,6559184903550.0,5750015256403.571,5200098432235.714,4974100166470.833,5877355877929.167,6693677835607.143,6278253943496.429,7486558715563.637,7077077980484.615,6894532411771.429,7954549073642.857,7266157618771.429,6707834986350.0,6720222493250.0,5528163175411.538,5906588517318.182,5149589847554.167,5087726048214.286,,,,,,,,,,,,
2232,000240,한국타이어월드와이드,,,,,,,,550852730909.091,544555432500.0,574184911000.0,2416410403159.091,2032878364104.1667,1882329643635.7144,2164047881864.2856,1956081352228.5715,2151866668733.3333,2024517622364.2856,1586658379457.1428,1680952042920.8333,1670099689404.1667,2059732402142.8567,2112222356907.1428,2142846530745.4543,1953423633000.0,1836151772039.2856,2040131722832.1428,2012890100739.2856,1707695342658.3333,1743463813942.8572,1656832389088.4614,1654490622495.4546,1583280861270.8333,1511577811250.0,,,,,,,,,,,,
2233,088350,한화생명,,,,,,,,6837699818181.818,5953773150000.0,5657232192857.143,6201304200000.0,6291776075000.0,5923374600000.0,5536878750000.0,5973004885714.286,7116879575000.0,6595244592857.143,6821062392857.143,7132078850000.0,6610960850000.0,5767659578571.429,5239097035714.286,4968781172727.272,5887965300000.0,5334014957142.857,5924615357142.857,5982930942857.143,6136888225000.0,5532536100000.0,4803639000000.0,4321726322727.273,3744811850000.0,3520958582142.857,2840093100000.0,2192676362500.0,2045026262500.0,1010720768571.4286,1243238657142.8572,1327848750000.0,2192314475000.0,2685308646428.572,3276839614285.7144,2977873540909.091,2638995000000.0,2622650410714.2856
2234,003530,한화투자증권,,,,,,,,359906967658.63635,357387353662.5,315292749907.5,308908464819.5455,289105182885.0,292072247128.9286,291595929123.2143,353904278245.7143,314354998833.75,383287145223.2143,458813319004.2857,418619025626.25,336096931136.25,309130385708.5714,231669170029.2857,197363448208.63635,360537496075.38464,424331750282.1429,606012252942.8572,508828580672.1429,472708033278.75,536049862765.7143,469441574176.1539,436357935789.5455,357315253001.25,389350555193.5714,424270163671.0714,469233862906.25,441432047062.5,274621152000.0,383810644633.9286,379336969875.0,454662493187.5,667166956044.6428,1057414033928.5714,1002523239545.4546,1379542193250.0,1087220849812.5
2235,003535,한화투자증권우,,,,,,,,12375272727.272728,11312571428.571428,10664571428.571428,8749090909.09091,8690000000.0,9226285714.285715,9185142857.142857,12106285714.285715,11240000000.0,14446285714.285715,18882857142.857143,18732000000.0,15890000000.0,13647428571.428572,11802857142.857143,9975272727.272728,9027692307.692308,10868571428.571428,17334857142.857143,13326857142.857143,12024000000.0,13093714285.714285,12173538461.538462,11002909090.90909,10150000000.0,10782857142.857143,11569714285.714285,10360000000.0,9850000000.0,5986285714.285714,11410285714.285715,22454769230.76923,16528000000.0,22668000000.0,77262857142.85715,63490909090.90909,65058461538.46154,54308571428.57143
2236,950110,SBI액시즈,,,,,,,,79706295375.0,89467612500.0,104743873500.0,75769477636.36363,58692534250.0,65660452500.0,53367717000.0,48217129500.0,53796296750.0,69292570500.0,75145164000.0,69019144250.0,76781906250.0,84248350500.0,106819369500.0,82586982545.45454,80079162692.3077,84866421000.0,111685320292.85716,,,,,,,,,,,,,,,,,,,
2237,159910,CS엘쏠라,,,,,,,,95887810625.0,109479697485.71428,78322805691.42857,69852334026.36363,59099784766.66666,51581267801.42857,49909168837.85714,55596932235.71429,44018351740.41666,72442617585.71428,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2238,071970,STX중공업,,,,,,,,,202354389571.07144,77610283238.57143,216365242425.9091,307668582730.4167,233925238360.7143,161175713970.0,161175713970.0,161175713970.0,161190951988.57144,177308553723.57144,148870721711.66666,133559474027.5,124206882359.28572,69614218120.35715,45279213851.81818,29722106960.0,250385002390.0,257964335244.2857,211487766717.14285,114971367348.75,132815033985.0,120640203128.46152,74273459015.45454,51175423319.16666,169292721171.42856,115506177116.78572,71620114771.25,87018263936.25,44028047034.28571,65140437742.85714,118537049707.6923,111915594476.66669,113342335531.42856,209563778405.7143,153356781156.36365,127385052221.53848,139418772040.0
2239,007120,디올메디바이오,,,,,,,,,94915779076.07144,81745929804.64285,81422823362.72728,50900904620.0,56267336791.07143,53899016165.71429,31925778744.0,58078430945.41666,72293562134.28572,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2240,011170,롯데케미칼,,,,,,,,,7060736314000.0,4869557742214.286,6591786263136.363,7826220671666.667,6306677096000.0,6213643815857.143,5597910395964.286,5622596858458.333,6822032503107.143,9774615025535.717,9238653562958.334,8128986872833.333,11312112392107.145,9299655647964.283,9818349569909.092,12105814333730.77,12481149004428.572,11521437272428.572,13249897687714.283,12444833381916.666,14933065585035.717,12142726323423.076,9762262520636.363,9545704191500.0,9840717619321.428,8742680089214.286,8374627375666.667,7827648814125.0,5421636812535.714,5930871609107.143,7006686614807.692,9150108730541.666,10454002795000.0,9212742978357.145,8818130524545.455,7810840675961.538,6967703033857.143
2241,099190,아이센스,,,,,,,,,283184159142.8571,303003627342.8571,330661829727.2727,372881105062.5,505559849014.2857,464238188292.8571,492703767828.5714,552023532666.6666,484829616396.4286,542252629478.5714,348654423516.6667,447650362716.6667,504531133850.0,502138403650.0,440270521272.7273,391149998061.53845,394425664435.7143,383031521885.7143,306978422221.4286,331452943733.3333,395300800150.0,315428118692.3077,299971324327.2727,310175386341.6667,346325582292.8571,338966347650.0,381494546958.3333,345033627766.6667,257573212500.0,339653209550.0,393888881884.61536,405305759491.6667,340536317707.1429,394651223114.2857,451767804227.2727,404350316976.9231,399410194850.0
2242,114810,아이원스,,,,,,,,,48843424980.0,64308495518.57143,57556541443.63636,64295967741.66666,75289661420.0,84172994134.28572,134411657300.0,123449852508.33331,216787484892.85715,264675684021.42856,236368892625.0,280187880675.0,257966018614.2857,229140696278.57144,211581069136.36365,196226716638.46155,163281019628.57144,188282957207.14285,151735897028.57144,133512791575.0,163290899828.57144,178483322388.46155,182151591150.0,104666528065.0,110240522982.85716,82230000670.71428,73474516390.0,80288685248.75,56711006172.85714,87260970295.71428,115913540160.0,150034694150.0,189616098690.0,239602319730.0,233099010360.0,275140011807.6923,284569326930.0
2243,111610,에스에이치투,,,,,,,,,18660629791.285717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2244,153490,우리이앤엘,,,,,,,,,181942857142.85715,142845714285.7143,95156363636.36365,90693333333.33331,95325714285.71428,75280000000.0,73760000000.0,64853333333.333336,77382857142.85715,68080000000.0,57600000000.0,47560000000.0,74297535714.28572,65244250000.0,69633181818.18182,70339807692.3077,59969107142.85714,62713607142.85714,55264250000.0,53621708333.333336,45612164285.71429,44933030769.23077,41167500000.0,35175341666.666664,41580957142.85714,42318764285.71429,37316883333.333336,42606283333.333336,34213578571.42857,45216528571.42857,49404838461.53846,72999541666.66667,66420464285.71429,93518392857.14284,94419000000.0,85476600000.0,84077871428.57143
2245,097800,윈팩,,,,,,,,,57596214285.71429,42797785714.28571,39676090909.09091,30932333333.33333,36184642857.14286,35966571428.57143,27974000000.0,27613083333.33333,34698714285.71429,25468714285.714287,33080083333.33333,51614054695.0,126823173772.85716,96654660799.28572,85417246322.72728,52417450896.92308,36764430719.28571,44736263115.0,30196519802.142857,29944927820.83333,39265777875.0,59266271292.30769,62433416964.545456,46267055831.66666,49111879263.92857,51483064198.21429,55783200287.5,72639225750.0,52151239000.0,59213131233.21429,62355266436.92308,68830858625.0,114735709830.0,99576216668.57144,95924215195.45454,100690577004.23076,88141437010.35715
2246,159580,제로투세븐,,,,,,,,,166505714285.7143,149195714285.7143,147712000000.0,129440333333.33331,117740971428.57144,117017828571.42856,124725942857.14284,105120466666.66669,129852628571.42856,154810107142.85715,127160533333.33331,123565708333.33331,100058157142.85716,90401728571.42856,118173936363.63635,125877961538.46152,116298514285.71428,88874257142.85715,56029232142.85714,62955525000.0,63442735714.28571,105164584615.3846,103314209090.90907,137924698860.0,158300751477.14285,247760780242.85715,211694880930.0,197237995283.3333,108619814197.14284,154494550637.14285,138502563360.0,173916668206.66666,205162810691.42856,266648694185.7143,230921658618.18185,209880386400.0,213490663657.14285
2247,155960,지디,,,,,,,,,302102229885.7143,246555016050.0,216560488550.0,232557569883.3333,190122449742.85715,124804878100.0,146306018914.2857,113567310516.66669,121921682428.57144,83764827550.71428,74010737582.5,64467307437.5,67087051392.85714,58090256481.42857,63588035923.63636,91603415035.3846,73634340402.85715,71990368630.71428,55212759477.85714,32609303296.25,28104517536.42857,22077348060.0,20194480240.090908,,,,,,,,,,,,,,
2248,104540,코렌텍,,,,,,,,,136838624350.0,157450404675.0,174490313677.27274,123967167075.0,166170630492.85715,128689648464.28572,125038042878.57144,141184927812.5,143713499171.42856,161274892339.2857,146211894833.33334,139344161737.5,138418656050.0,163331041282.14285,148355694154.54544,136816783446.15384,126920782442.85716,147159184071.42856,122297961564.28572,117589643833.33331,112204653302.85716,81171252082.3077,76732888710.90909,60484137926.66666,62966060187.85714,55946171390.0,59606729830.0,59606729830.0,59606729830.0,78905939995.71428,96279650232.3077,159001084250.0,219602717850.0,198120080950.0,188468661409.0909,143821877007.69232,126408815657.14284
2249,021240,코웨이,,,,,,,,,3712732590300.0,4054009812600.0,4654832005854.546,4977120168533.333,5661510917800.0,6414028570200.0,6547895180400.0,6634660575900.0,6913136178600.0,6774862437200.0,6400715361366.667,6698931239233.333,7389106348200.0,8045768897000.0,7457967773200.0,6867195661107.692,6932622704935.714,7826873932750.0,7208725958350.0,7708136916025.0,6559942370585.714,6629476543707.692,6629218503081.818,5660430777300.0,7020979467578.571,,,,4261664427182.143,5375247963878.571,5798946985269.23,5269292796600.0,4857069210471.429,5821735658828.571,5666468927945.454,5654753883530.77,4990962804942.857
2250,141020,포티스,,,,,,,,,24458938005.0,23276702667.5,20221315236.81818,19025692545.416668,16659740372.5,16229513377.5,98256408875.0,109264211175.0,155723956350.0,278447277750.0,130767196700.0,138903015475.0,107856768750.0,110535861302.85716,69193292703.63637,64346554020.0,28047894423.214287,30987440737.5,41272420624.64286,63742201496.66666,102702326986.07144,102021090923.84616,95574688505.90907,112467181341.66669,63678468031.42857,52214479551.57143,41112243793.0,50674716435.16666,18812177825.142857,18839533608.0,18839533608.0,18839533608.0,18839533608.0,18839533608.0,18839533608.0,18839533608.0,43790846220.0
2251,046110,한일네트웍스,,,,,,,,,31708587117.5,25620470081.07143,23870417823.18182,23709216883.33333,27349563629.285717,25334422506.42857,24612899519.642857,22897325632.916668,25637547548.214287,27584378802.5,36056937188.75,36719400601.66666,41643403627.85714,49119064869.64286,43388410270.454544,58373409996.92308,60091337508.92857,56953352921.42857,73808812991.42857,82623632281.66667,83935751007.14285,81794499357.6923,78148042142.72728,64154351566.66666,62221751535.0,64510132132.14286,58540845804.583336,53285966852.5,36720823723.92857,51317788764.28571,54423917307.30769,60149685521.66666,66866822597.85714,84166296813.57143,72355675787.27272,84231322553.84616,102883200802.14284
2252,058820,CMG제약,,,,,,,,,,93614783500.0,94566580245.45454,78556129651.0,95042047268.57144,115430298945.0,95660810597.14284,80996119710.0,102219701880.0,133467249972.85716,257276094705.0,169604289516.66666,239348600700.0,528928497602.8571,371159173190.9091,312240653150.7692,381756546518.5714,377868624798.5714,380862336508.5714,649539441496.6666,762521814411.4286,520104108936.9231,607491833116.3636,460502302750.0,523786531941.4286,382289556614.2857,401051354550.0,563150177651.6666,444603993918.5714,578932635615.7142,627205321847.6923,820968905576.6666,618665738274.2858,735236014488.5714,580127650052.7273,526882385604.61536,470398267804.2857
2253,155660,DSR,,,,,,,,,,73171428571.42857,69163636363.63637,59546666666.66666,61302857142.85714,65440000000.0,67491428571.42857,60746666666.66666,61400000000.0,56377142857.14286,59106666666.66666,63286666666.66666,63908571428.57143,75017142857.14285,71236363636.36363,150756923076.92307,241714285714.2857,106137142857.14284,85211428571.42857,86480000000.0,89474285714.28572,81163076923.07692,72472727272.72728,65020000000.0,75628571428.57143,85011428571.42857,68660000000.0,71226666666.66667,42902857142.85714,62662857142.85714,90966153846.15384,99093333333.33331,87554285714.28572,115714285714.28572,167636363636.36365,89587692307.6923,99371428571.42856
2254,041590,GemTech,,,,,,,,,,61776925307.14286,54303685268.181816,40166248490.0,45329662472.14286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2255,011420,IB월드와이드,,,,,,,,,,34780746540.0,36685013596.36364,39612768450.0,38922479605.71429,48537467365.71429,51249566682.85714,31420406430.0,45320791431.42857,51887295462.85714,63805582040.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2256,024840,갑을메탈,,,,,,,,,,62878761502.85714,61635355320.0,52678493340.0,54066481637.14286,57030840180.0,49834066865.71429,39597688793.333336,49007165771.42857,44280932911.42857,57157325486.66666,83558734890.0,66554158717.14286,121774462068.57144,138166276254.54544,74868103593.84616,71029772691.42857,95498558665.71428,73886138040.0,75461230130.0,79375715194.28572,78031644240.0,75916835280.0,69225948220.0,69126171840.0,,,,,,,,,,,,
2257,007460,나라케이아이씨,,,,,,,,,,21511297520.0,26352888930.454544,25572948937.08333,20121267110.0,20985096490.0,24976583970.0,20212490471.25,31194666145.0,28714797678.214287,38961219819.583336,36800731421.66666,39461369200.0,41594107940.0,46626009720.0,44771904420.0,46210699080.0,42142174684.28571,33031823622.857143,648523982591.6666,,,,,,,,,,,,,,,,,
2258,042420,네오위즈홀딩스,,,,,,,,,,95453787431.42856,101266613536.36365,102518745591.66669,134213493085.71428,124991220900.0,177806715864.2857,133385014733.33331,150238008585.7143,156811330250.0,157650709633.33334,133232400300.0,136698928142.85716,129994794107.14284,143887662554.54544,145789744192.30768,143070017564.2857,141013959385.7143,119219742692.85716,115951137383.33331,123236964057.14284,133874936076.92308,114937965590.90907,96908875483.33331,129152085278.57144,121655380842.85716,124918714208.33331,123922316783.33331,104928556768.57144,127317448750.0,151145824776.92307,144994277141.66666,322010342428.5714,270007886342.85715,226735769600.0,637898741215.3846,459323397092.8571
2259,007390,네이처셀,,,,,,,,,,21912206009.42857,22319440394.18182,19171266998.5,63291364582.14286,57358828415.71429,46143213124.28571,41246698110.0,103478457415.0,206753257480.7143,197114364982.5,244821665586.66663,285401943577.1429,302097940555.7143,238942520657.27277,228720247732.30768,225847565195.0,261152159168.2143,312390315572.1429,1132481122716.6667,2012339396271.4285,910733495142.3076,797292977700.0,599095172041.6666,725546256325.0,499411002876.4286,396212202559.1667,419256217148.3333,449356065799.2857,594858093135.7142,602866638763.0769,599563926201.6666,610929019912.8572,1366780616946.4285,1350470174745.4546,1049004863000.0,1072503082214.2858
2260,031390,녹십자셀,,,,,,,,,,493404708364.2857,410099300163.6364,282890120450.0,258084689850.0,372414417800.0,296000373200.0,309113921154.1667,486425748767.8571,835758383971.4286,560479143495.8334,508724613420.8333,481329661060.7143,460819996600.0,356460322704.5455,310932039876.9231,329324225271.4286,376525693378.5714,436174982278.5714,520956616291.6667,671012728914.2858,481287889850.0,802341415400.0,559447994925.0,620396080328.5714,522861326714.2857,467462669866.6667,534902292766.6667,424193028750.0,529560033750.0,522176338661.53845,649112325275.0,547239760457.1429,515763170742.8571,493441457345.4545,,
2261,096350,대창솔루션,,,,,,,,,,31188000000.0,33320000000.0,35289333333.333336,32728000000.0,36760000000.0,33276000000.0,28620666666.666668,28348000000.0,25688000000.0,24336666666.666668,29796666666.666668,26500000000.0,31024000000.0,35784000000.0,30817230769.23077,29740000000.0,22524000000.0,28632500000.0,23424916666.666668,31434000000.0,73101452646.92308,74952482239.09091,76153707015.83333,92241245407.5,82139407496.07143,77980246119.33333,58085352290.083336,42562238312.57143,58012779110.0,58094562372.0,83777402854.25,73376629246.92857,109485931731.42856,99105185173.90907,81880504500.0,78500009385.64285
2262,033500,동성화인텍,,,,,,,,,,223347186494.2857,252419396918.18185,275884915684.1667,323996048064.2857,313684454625.0,272842835002.85715,214519691550.0,214307677479.2857,168821022307.85715,147083155390.83334,127171500582.91669,135505902196.07144,169148680417.14285,157510684899.0909,156214339487.69232,200873694998.57144,172425261510.0,131169250749.64284,132185954588.75,223231542455.7143,185771769653.84616,209687172483.63635,213642724257.5,237494307212.85715,253665198606.42856,276244697137.5,272399532855.0,161949839016.07144,253318266490.7143,263173214239.2308,316290185887.5,340625235632.1429,373873730075.0,334797310545.4545,336235626523.0769,326611362914.2857
2263,000640,동아쏘시오홀딩스,,,,,,,,,,509597608285.7143,639702239863.6364,615867101416.6666,511612440678.5714,542299887892.8571,543694771857.1429,547314300875.0,706490809785.7142,811014715642.8572,711768024875.0,759131336000.0,1012914855642.8572,911158949250.0,862534669500.0,876131863269.2307,774253882714.2858,863280483214.2858,719488010571.4286,769580335500.0,803458839642.8572,641451723000.0,676049380090.909,674956577750.0,663154976785.7142,600939276300.0,537459054825.0,659355402750.0,462608368907.1429,620011841978.5714,736831728346.1538,772469819000.0,662798863928.5714,786353385321.4286,756218783000.0,729230785461.5385,682281400607.1428
2264,170900,동아에스티,,,,,,,,,,879484592857.1428,946597501272.7272,741094848066.6666,886835508857.1428,772896310857.1428,818880838285.7142,685664852400.0,796435196228.5714,1136990721571.4285,941696651333.3334,1114709075416.6667,1262683159071.4285,1170380418142.8572,959914266727.2728,773393355969.2307,781178416685.7142,803554666885.7142,674182546457.1428,799001009500.0,932444280571.4286,762481280400.0,890828074000.0,887309795666.6666,845050246771.4286,869718404000.0,709214546433.3334,970341164333.3334,634797933571.4286,767547601200.0,786838591938.4615,726383744700.0,703132951028.5714,735038709400.0,645111515200.0,608494812353.8462,581415086692.8572
2265,141080,레고켐바이오,,,,,,,,,,92895953150.0,91407762727.27272,134899254075.0,179072963100.0,117946605889.28572,134744947050.0,130668544000.0,140416026128.57144,269679357385.7143,178099199250.0,177830459129.16666,242913215428.57144,353694622939.2857,403048545468.1818,351689315330.7692,247536054300.0,363235769210.7143,341655646678.5714,353844090404.1667,654680536828.5714,454183746853.8461,500612603636.3637,569382655533.3334,594848800342.8572,533763657857.1429,509662272833.3333,561326111983.3334,439059526517.8571,807468893664.2858,1362183211246.1538,1573394178600.0,1343079920614.2856,1236797977428.5715,1182367053472.7273,1352867691738.4614,1198535695392.8572
2266,002270,롯데푸드,,,,,,,,,,882503685142.8572,901337876363.6364,1002313032333.3334,1081169722000.0,1012404471428.5714,1039597557714.2858,840263105666.6666,942465418571.4286,1237676693428.5715,1534681277333.3333,1223819305333.3333,1225938670571.4285,1147391734285.7144,942545450545.4546,917627461230.7692,831638919428.5714,882601502000.0,824498288857.1428,629319720000.0,707580445714.2858,899140114615.3846,934513030909.091,804287957500.0,753987115714.2858,660041905714.2858,504295246250.0,466943536250.0,296145700714.2857,390252606428.5714,340692870000.0,382100447500.0,424734217500.0,527128028571.4286,504725505454.5455,421727684423.0769,394540554821.4286
2267,014470,리홈쿠첸,,,,,,,,,,164420319800.0,241545848800.0,213854452533.3333,307441846171.4286,437861860857.1429,462889689428.5714,354448279533.3333,354969692628.5714,460136628285.7143,,,,,,,,,,,,,,,,,,,,,,,,,,,
2268,140410,메지온,,,,,,,,,,129877962500.0,127692825000.0,118566662500.0,144853892857.14285,140871853571.42856,208806369642.85715,255446400000.0,260935714285.7143,296104050000.0,246753991666.66663,205887525000.0,233435342857.14285,248527642857.14285,212701309090.9091,177028600000.0,159401492857.14285,209281835714.2857,229502021428.57144,299200225900.0,403180509550.0,499713682961.53845,776968010390.909,756581535400.0,1098052454371.4286,948095216600.0,934333326300.0,1393242518400.0,980849863542.8572,1611347344457.1428,1418534425107.6924,1558372620616.6667,1482922244828.5715,1217347932071.4285,1537308309090.9092,1645716552523.077,898747291542.8572
2269,005090,삼광글라스,,,,,,,,,,307145961742.8571,282174079018.1818,224314565083.3333,246725794850.0,223511274485.7143,331071307600.0,302187520500.0,408395251457.1429,549069350214.2857,462423767983.3333,441266596200.0,422923831042.8571,405413251828.5714,350356586381.8182,309861235107.6923,292062591528.5714,313803449285.7143,226146529971.42856,212117839858.3333,285613150471.4286,201047588553.84616,155804752263.63635,136955267825.0,196413219721.42856,183791732921.42856,160661009058.33334,147230452591.66666,124602507735.71428,143812133250.0,224087403215.3846,,,,,,
2270,158380,삼목강업,,,,,,,,,,53848714285.71429,51449727272.72727,51097750000.0,54162000000.0,49601142857.14286,41390142857.14286,29903000000.0,37117071428.57143,38847428571.42857,34522750000.0,34250750000.0,35394000000.0,,,,,,,,,,,,,,,,,,,,,,,,
2271,080470,성창오토텍,,,,,,,,,,37986071428.57143,72289909090.90909,59464583333.333336,57503142857.14286,42157500000.0,30396678571.42857,25039000000.0,31001535714.285717,25821142857.142857,27298958333.33333,41038166666.66666,31408250000.0,37198714285.71429,38052909090.90909,32069461538.46154,33246285714.285717,36891071428.57143,65454928571.42857,58892750000.0,76472714285.71428,59231076923.07692,71692636363.63637,56605416666.66666,81108214285.71428,66951428571.42857,59294250000.0,58424333333.333336,33139392857.142857,50182285714.28571,68754769230.76923,60480500000.0,69042357142.85715,72619357142.85715,66416727272.72727,58871692307.69231,55427857142.85714
2272,158310,세호로보트,,,,,,,,,,69360075000.0,58384104545.454544,37728705000.0,41959755000.0,29290725000.0,23411475000.0,21884126250.0,25256655000.0,61174350000.0,35778688050.0,30632909700.0,25773655314.285717,,,,,,,,,,,,,,,,,,,,,,,,
2273,049180,셀루메드,,,,,,,,,,121730721627.85716,93524124122.72728,75208161806.25,61220488583.57143,75804371470.0,102337342485.71428,72519797383.33333,111437105454.28572,179801104734.2857,121351781992.5,123566953431.25,174904369180.35715,530736695120.7143,422262339495.9091,325454876386.1539,118113744954.85716,162127579120.0,132193029336.42856,171345901636.66666,205975892190.0,275495880119.2308,259900012677.27277,163100644492.5,195962991235.7143,160233575467.85715,115770558025.83331,144684673770.0,145526284020.0,163861162214.2857,194478456380.0,199461789713.3333,250187559510.0,309383938852.1429,406151504945.4545,280752504765.38464,232634384985.0
2274,111610,승화프리텍,,,,,,,,,,22299687874.285717,20992904010.0,23137294400.0,14485263015.428572,28727424668.57143,6104677582.428572,4264451305.0,4264451305.0,4264451305.0,502411027800.0,651137545200.0,,,,,,,,,,,,,,,,,,,,,,,,,
2275,041060,아라온테크,,,,,,,,,,8938519550.714285,7257893560.727273,6983469820.0,6983469820.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2276,038880,아이에이,,,,,,,,,,86785685730.0,86785685730.0,97756107480.0,125558888211.42856,117983071345.0,116760953180.0,99995582895.83331,134930497580.0,108444060535.0,113805724165.0,132484341768.33331,167088646298.2143,170695617422.5,182369311982.7273,164045434558.46155,159415602452.85715,155122646594.2857,147207067317.85715,159509176500.0,166274822761.42856,147096653761.53845,137357868700.0,124603924408.33331,123348079250.0,161206729430.2857,137326196675.5,122338207146.75,79219356351.0,115242263494.5,131823842909.53848,260733123074.5833,414041138337.5,386779234678.5714,311249425204.5455,299394758200.0,303296400410.7143
2277,067160,아프리카TV,,,,,,,,,,105328002505.71428,105077581300.0,90275664279.16669,218415401207.14285,247357983228.57144,325781372428.5714,273535966058.3333,236817997650.0,354342522160.7143,328759229220.8333,267689803083.3333,230199584803.57144,311808610435.7143,308410844531.8182,263931837323.07693,232887709164.2857,261736586775.0,223569242367.85715,213477348516.66663,298574894517.8571,560166069850.0,399234157486.3637,462281212850.0,600560523010.7142,745764061864.2858,732408237350.0,802047367425.0,543045635271.4286,702494474657.1428,649365914215.3846,681639683100.0,897084458871.4286,1260975939900.0,1744278643309.0908,2309652375438.4614,1735381395085.7144
2278,950130,엑세스바이오(Reg.S),,,,,,,,,,252385714285.7143,212467272727.27277,215301666666.66663,307550228571.4286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2279,046120,오르비텍,,,,,,,,,,27733035660.714287,31091117738.636364,28234211920.83333,26290109767.857143,25040535944.642857,18036573660.714287,19103376870.83333,33063203908.92857,59897487423.57143,116636084725.0,75340105604.16667,65014538741.42857,74680014113.57143,69158286010.0,62960175955.76923,53915641269.28571,58805860392.14286,88082479633.92857,81269242340.0,84989690910.0,132861199984.6154,135563010512.72728,102259812945.0,107278490963.57144,113081691448.92856,112747490542.5,85398244331.25,43987070150.35714,65262639718.92857,80366385638.07692,108752656826.25,172770539779.2857,214139956435.7143,173644081363.63635,145220230176.92307,188796999985.7143
