,corp_code,corp_name,stock_code,account_nm,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011
122,00159573,한국주철관공업,000970,자본총계,346898827360.0,284383923637.0,278126298086.0,268919643252.0,255096611391.0,235419080551.0,224351086747.0,219139935732.0,218445138770.0,215393957190.0,212776150774.0
123,01090471,씨아이에스,222080,자본총계,116271511711.0,64473700032.0,49669937078.0,38674746943.0,47184012513.0,34181698452.0,25801724474.0,,,,
124,00148896,OCI,010060,자본총계,3123792411000.0,2385728643000.0,2685723472000.0,3492564965000.0,3415692479000.0,3264597534000.0,3242205560000.0,3255487423000.0,3273301355000.0,3591633237.0,3720138584.0
125,00194947,한전산업,130660,자본총계,85203578151.0,83182113623.0,85383851227.0,75379403902.0,71516018400.0,65465146704.0,62294744201.0,52055204609.0,78191328887.0,66804101349.0,68772627070.0
126,00377610,세아홀딩스,058650,자본총계,2862793789675.0,2727018688814.0,3032378479611.0,3007293021784.0,3045979619742.0,2924149208280.0,2787656496149.0,2316747081087.0,2182536294660.0,2185668995531.0,2152642537988.0
127,00241005,코오롱플라스틱,138490,자본총계,220549825041.0,198251137526.0,197633734839.0,197347689754.0,194532077508.0,174829185018.0,97516749730.0,90546013822.0,88526813666.0,93391976866.0,87685687200.0
128,00225706,JW생명과학,234080,자본총계,130750460282.0,132493877119.0,122615498916.0,109257477680.0,102100959204.0,90301777342.0,82831878136.0,76940976323.0,,,
129,00936787,애경케미칼,161000,자본총계,689125439585.0,391205630387.0,360000659405.0,341942921603.0,300673145009.0,253088934979.0,205557321264.0,181386234654.0,161201804222.0,135641565422.0,
130,00159971,KC그린홀딩스,009440,자본총계,259966459612.0,230049392823.0,294365102437.0,286727586752.0,248164621943.0,208319391551.0,195821587766.0,194098631768.0,212026973372.0,192223006631.0,165841274990.0
131,00347062,현대바이오랜드,052260,자본총계,125349805747.0,137228547005.0,155723549485.0,148905964001.0,137816150934.0,130532098625.0,121815939621.0,114482624594.0,107400967624.0,100654033240.0,93291700841.0
132,00264547,KG이니시스,035600,자본총계,513172813558.0,452158088264.0,380726491086.0,338325233771.0,309704625014.0,257448849995.0,225047265980.0,234803277262.0,215336389713.0,142303954575.0,120452106834.0
133,00164609,현대미포조선,010620,자본총계,2204298796000.0,2367479009000.0,2353961474000.0,2317173725000.0,2339141009000.0,2258389343000.0,1796806577000.0,1926598234000.0,3241038107000.0,3392744574.0,3408580559.0
134,00122579,BYC,001460,자본총계,481812264546.0,452668025243.0,434327453651.0,407403446983.0,399338246383.0,393851102985.0,378117332074.0,365429628226.0,347934102717.0,333347838071.0,308809429007.0
135,00129350,삼화콘덴서공업,001820,자본총계,202941938712.0,174822996450.0,153895156314.0,127371125579.0,69004491187.0,53368346844.0,47253775337.0,45990220947.0,53804573579.0,54635674021.0,52764254369.0
136,00298270,안랩,053800,자본총계,254689438434.0,217311052309.0,205671999268.0,194399209387.0,183889667705.0,172019890513.0,161346943585.0,151768766237.0,143916281637.0,140717848730.0,129464144031.0
137,00116301,NI스틸,008260,자본총계,141853067242.0,121439948708.0,110884710848.0,106298896843.0,98124275458.0,86854093211.0,78380631600.0,72547044180.0,68842829233.0,62905404802.0,57551004863.0
138,00118345,디아이동일,001530,자본총계,573505489754.0,516667724126.0,495435664788.0,482733868542.0,521160318113.0,542390763384.0,546617475650.0,560754766901.0,568538801994.0,561109541249.0,586403450431.0
139,00170558,코웨이,021240,자본총계,1904437681959.0,1490008891206.0,1077195584534.0,1087698232417.0,982256529541.0,1183343758557.0,1238227830795.0,1039435029255.0,940888508919.0,,
140,00109189,대덕,008060,자본총계,1372902714878.0,1346267707589.0,1039706219980.0,983926437016.0,520065873560.0,466850211144.0,456190049536.0,437979565397.0,428794790099.0,432420248452.0,391476369223.0
141,00120076,LX인터내셔널,001120,자본총계,2384244343246.0,1758330997569.0,1548616049835.0,1549537632560.0,1585460435513.0,1645358097651.0,1543314622497.0,1565231282656.0,1613497110183.0,1615613063464.0,1354879473412.0
