종목코드,종목명,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
094860,네오리진,48996171632.96704,52845976380.02435,29381231989.083332,21007601196.607143,24605898385.752975,41166741560.75612,34587188062.875,32110595512.189938,41029557441.8125,110910251114.17583,101352518296.50537,90319665578.35716
046070,코다코,31782692432.91209,42035576801.37987,51069722441.1553,70706755913.02083,85806794760.41667,124526787994.28633,124411839210.47618,101959387057.94872,86893554440.0,63212369597.94872,51421034335.38461,67999708480.0
047770,코데즈컴바인,82633165436.60715,59427190755.8263,53128263056.15692,29618960693.910713,97110154367.66667,1400051281889.248,115849607310.20833,120748478947.73749,113154448185.625,86589989877.14745,104146403806.13637,90673577435.0
080530,코디,44427125274.72527,40939364986.818184,36923337522.556816,46012258699.50893,43378630212.99107,66117659636.78947,46433232796.684525,37149314615.0,45604898157.5,47071532314.41163,50125978080.942184,46559393280.0
900140,엘브이엠씨홀딩스,278290813186.8132,575766233766.2338,1139515402597.4026,969465060788.0951,755182804644.4048,419434804982.7273,284231614844.8215,182410382726.73825,162686332243.63095,219607601996.03137,348771907310.1205,336194423608.9286
078650,지나인제약,15952182754.931318,25697949946.40422,55940444841.77218,37380835736.42857,40213173607.559525,59757945065.650604,46093278325.98214,43999278577.44256,69636865332.20238,49822579006.13118,74534947482.0261,8647007240.0
090970,코리아01호,10012919578.846153,9563832998.376623,9406867844.967533,9785878444.642857,11035543967.857143,5678620777.387611,23319351428.57143,,,,,
090980,코리아02호,9991791307.417582,9579803695.129871,9453929231.818182,9828917516.071428,11016469833.928572,5472402062.682318,17926164514.285713,,,,,
090990,코리아03호,9981151928.571428,9620281763.961039,9543247161.525974,9895399839.285715,10999873707.142857,5387153783.166833,10806719571.428572,,,,,
091000,코리아04호,10189138993.681318,9562445788.636364,9442772271.428572,9812517021.428572,11011089950.0,5419881262.192807,10806719571.428572,,,,,
093400,코리아05호,2678435290.769231,1614640741.090909,688621104.0,,,,,,,,,
093410,코리아06호,4127609158.0219784,2034103189.1558442,1111037908.0,,,,,,,,,
099210,코리아07호,5792661838.384616,3250142988.896104,1927474536.857143,,,,,,,,,
027050,코리아나,39307967032.96703,65231168831.16882,66467694805.19481,97104166666.66667,430346428571.4286,307249850149.8501,229346428571.4286,241836958874.45886,164723214285.7143,181700869963.36996,181869780219.7802,161700000000.0
049180,셀루메드,71801709819.0412,100461852729.4724,106871951707.78004,77970499980.65475,134039236403.08035,363339570045.78357,145945063761.9881,226118107369.7509,154162949624.8512,175831923081.90475,311618877018.2455,232634384985.0
007815,코리아써우,5630426850.412088,9752506577.678572,11979276734.050325,12077052948.214287,14277144103.125,12983487417.66983,16198060283.035713,10515105022.130995,8760041306.25,14108788670.192307,21536247851.635864,32429473328.57143
007810,코리아써키트,119539179083.37912,301020538107.1429,347417597210.8631,230180703502.29166,261301042944.79166,234282749153.65384,367481942678.125,169097961536.891,164640149462.7083,273760556482.8045,390700140981.7308,736461272250.0
101670,코리아에스이,18744438461.53846,19539225000.0,20534982954.545456,16887150000.0,27918562500.0,41254144930.06993,40166437500.0,37000034527.97203,29893218750.0,19624482692.307693,32282712849.65035,29970000000.0
003690,코리안리,1557092052607.4175,1381717582404.87,1355047472177.2942,1273213094687.1428,1494959343820.8333,1496967625161.189,1368679244445.8333,1274372867908.211,1055497433167.5,899160878934.1666,1112736720633.706,1170847586920.0
036690,코맥스,26701077360.576923,33357081592.329544,38075466208.806816,65954515054.6875,77359996280.2381,77216063991.27122,93579992840.0,76195577230.21863,60387728788.16964,61761470151.92079,100867204808.6838,67428049232.14286
049430,코메론,28637790000.0,35173145259.74026,33984983246.753242,44208097142.85715,75971962857.14285,86425698311.68831,89755621428.57144,73100872467.53247,72605891428.57143,74287767142.85715,111976174675.32468,106152428571.42856
059090,미코,64203002660.645615,56004255250.86039,56642970581.66396,43067560639.82143,66855689049.94048,78622451680.08493,114288651457.29167,137061247253.87622,191577454768.98807,391054967156.9483,464370200165.12866,388231352978.5714
041960,코미팜,479264423076.9231,432521915584.4156,406213643566.6667,466079800504.8214,1264709686380.8035,2064259961025.1624,1970289079114.7322,1594516823584.2805,1143637893588.8394,1055513040631.5248,646840459239.5454,598120670211.4286
044820,코스맥스비티아이,181785745570.6044,425502700216.5585,653916012304.3019,491691557470.0893,664102562220.5356,480424394974.8252,288377736193.75,278412039119.5336,171522884919.1964,153941575116.57965,163342152358.0107,125742765664.28572
005420,코스모화학,171594682198.09067,164700306854.20453,110033320904.92424,81822982955.0,69984663817.38095,60219958857.45504,191544296656.7857,315233099403.1219,165641985198.5119,237573836532.7381,389525572972.07794,390340699682.1429
048870,시너지이노베이션,32653844192.637363,47248722261.78571,33072390360.170456,23172099180.0,26249618557.18155,194215546256.10513,123062184325.04465,134056109693.23573,124510106016.84525,190428384055.0481,300121785287.7261,304432901062.8571
071950,코아스,15102187016.675823,27851112647.37013,29709810057.198322,40425904196.99405,71606261178.72025,54886361894.10901,41254686347.916664,51150946891.0017,44588249712.20238,31724786368.921703,40083791449.594154,33479131403.57143
071955,코아스웰1우B,20065216990.0,,,,,,,,,,,
052350,코아에스앤아이,9214296830.212914,10115167275.0,,,,,,,,,,
038530,골드퍼시픽,25625523906.0,38439026311.777596,26329554974.698593,21470798025.535713,70464746223.24405,52308301549.98552,25663817395.392857,36221973603.68048,62262180146.59226,70348431210.00229,117387641624.22266,98753348269.64284
029960,코엔텍,126927197802.19781,125189123376.62337,110085971320.3463,142660714285.7143,144549107142.85712,134004526723.27672,212937500000.0,298953119796.86975,513681547619.04767,429884271978.022,456289210789.2108,409928571428.5714
002020,코오롱,289927968355.0824,266283944612.82465,247991147362.82468,265977846357.14285,782541169642.8572,711786585454.6079,796418711669.6428,505785362681.5643,275791582545.53564,232234980096.69873,404220017953.4965,376763532964.2857
003070,코오롱글로벌,117907208003.71567,379964909492.8572,326277782194.0476,157134542910.7143,276355325927.0834,222641098225.0999,240934819138.98807,225181979691.43314,250659281678.9286,342695849564.2766,609389144009.2034,571106457978.5714
003075,코오롱글로벌우,3311140001.25,3888384926.931818,3459922131.25,2239037211.6666665,3787513682.0535707,3637903186.744506,4715784513.392857,4994494147.785548,5251738939.285714,8944192878.147894,9724913633.372877,9027718010.714285
102940,코오롱생명과학,133813361014.83517,302953788251.94806,393877146772.24023,348970928460.1191,1003444323050.5952,1102379537590.9092,1042288734041.6666,910519603185.015,395996865329.1666,315987052998.76373,349496775694.8801,384677914028.5714
022520,코오롱아이넷,116911939304.3956,,,,,,,,,,,
002025,코오롱우,11326446845.192307,10894552078.409092,10413706298.863636,12700921468.75,27121183750.0,27622797888.548954,31045682468.75,22776177622.960373,13661823791.666668,13509157781.410257,21459490634.615387,20501385250.0
120110,코오롱인더,1865894544960.44,1659871984882.7925,1335833152380.8713,1409486926023.9583,1521709530552.0835,1881574202750.4495,1887994467379.1667,1681525570749.8127,1255090163291.6667,913830999070.5128,2076050387408.7415,1622446979385.7144
120115,코오롱인더우,56595513189.56044,48892269857.14286,48559093202.92207,66792745392.85714,70671044464.2857,89932344175.69931,88996172330.35715,75692698757.74226,59583952875.0,52068401880.49451,98360474419.33066,80149317428.57143
056000,COWON,28870137939.56044,26335910162.337666,17320396168.831173,16613104553.57143,24304745892.857143,61104219487.012985,45449451241.07143,38002931203.733765,47730013294.64285,37469842896.17102,56399843500.0,56399843500.0
900020,코웰이홀딩스,105987912087.9121,,,,,,,,,,,
056360,코위버,16911120428.571428,26105370740.259743,38581977233.76623,43768516071.42857,54723146214.28571,54016286337.66234,63666079285.71429,71113357974.02597,80355044714.2857,90945636714.2857,84483698181.81818,86911611428.57143
039530,씨앤케이인터,435254890690.0,265496264812.987,286057384230.4383,135717687462.85715,93859740900.0,,,,,,,
015710,코콤,35854447767.85715,43223354476.46104,49849442368.10065,102151684375.0,245186999107.14285,182392265040.5844,145980543080.35715,133564025012.17532,127356995535.7143,97190769598.2143,130561529196.42857,110579889642.85716
121550,코크렙15호,62093000000.0,61047957792.207794,55529504870.12987,47490154761.90476,47964380952.38095,,,,,,,
090540,코크렙8호,49863494505.49451,46508240259.74026,39179367424.24242,35978982142.85715,,,,,,,,
052330,코텍,110366136455.68681,147284732576.46103,182965681885.06494,153712956153.9286,178872500510.7143,195086531061.88812,223578256300.0,240805610954.02097,214020302066.66666,134370837965.0,162995874600.06995,159694781400.0
126600,코프라,40492684065.93407,50004732954.545456,70860629058.44156,92202680928.57141,148540515811.3095,147163172223.52646,113133374841.66667,77465007028.49692,75362074810.89285,71187434688.78206,166427373055.1748,196654469847.14285
031820,콤텍시스템,25984758478.104393,37261975252.123375,37911431469.84308,44359802127.083336,51351957282.32143,50516691565.538216,51537283520.50595,62701718460.36526,83262790726.1607,88570628802.83655,104300275555.01797,116373691492.42856
060280,큐렉소,220668548672.63733,180882003497.3052,134223454512.09145,117266502750.47618,164492871993.15475,160007659259.7777,302576816156.7857,284994211387.6215,209600199947.9613,188377506892.62592,277114753561.4623,262071888615.0
040350,큐로컴,177881867435.5632,236528341940.25162,134159370453.74947,101594009812.1399,130186832080.44643,292304122364.257,265050269084.73215,233728299243.79745,148967454748.9286,239661221366.34384,169135954604.4031,141990099154.2857
051780,큐로홀딩스,49301424485.35027,63645304482.51623,32020210973.37933,21240378353.958332,53973671005.17857,135042416171.27621,74723794132.20238,53216282864.636284,42709965192.8125,59122718646.69437,69662354790.82605,71693993153.57143
045050,큐리어스,44764273988.97253,15397057924.571428,,,,,,,,,,
035210,티브로드도봉강북방송,63974354618.81868,70358607142.85713,,,,,,,,,,
052880,큐앤에스,10151574915.428572,,,,,,,,,,,
066310,큐에스아이,41617948485.37088,49081706302.11039,49121417616.47727,46415247207.14285,49397381014.28571,66743157012.849655,62677288015.178566,45582138324.35065,72159064251.7857,124092373379.25824,154866370930.94406,173577990292.85715
016600,큐캐피탈,52662389571.92308,50083905308.230515,47154370548.222404,32821731840.56547,41678016641.07143,119491865041.08366,113213272832.89285,119825337213.88199,92096396145.67857,93228878804.4391,103007501154.04121,113193700213.14284
005740,크라운해태홀딩스,195959463321.4286,261273028207.79224,368624793270.0216,355178488089.28577,778899962363.0952,577372079201.2987,286423583609.5238,211385688344.06113,169427672224.40475,121879825254.02245,145781776515.02747,135768383067.14284
005745,크라운해태홀딩스우,4475018768.887363,5722390823.051949,7636968671.401515,9631093531.25,18636675639.880955,16624478483.39161,12785995668.75,7968877066.739511,8096391937.5,7081129240.0,9399587777.884615,8161291800.0
071530,디웍스글로벌,14785682826.10989,17143402225.75974,11397601645.714285,,,,,,,,,
067280,멀티캠퍼스,250366385384.61536,234580016623.37662,248976451427.75977,346741266412.5,330643711307.1428,227463013439.57294,206848114944.64285,234571349022.26526,266487210593.30356,178673119390.7967,229815703427.60364,254724494592.85715
043590,크로바하이텍,38867767857.14285,64538352272.72727,70867111742.42424,44001904761.90476,52940758928.57143,51897540584.41559,53108095238.09523,67215146780.30304,34812696428.57143,34717000000.0,68084205376.93182,88852772855.0
114120,크루셜텍,367619087358.3104,243688469642.85715,298729223809.5238,252095143440.4762,378538660952.5297,298484656643.7563,159890364177.1577,123467980299.73814,67702759894.10714,25532897710.7136,26124695725.89223,22533413625.0
083790,크리스탈지노믹스,94277406029.89012,130755719593.83118,176756556487.4513,259650738479.01785,336328786108.3334,556468089789.573,429989266382.7381,731615138789.3544,629251746528.869,680609699400.0526,569060743616.7108,382735220477.1429
045520,크린앤사이언스,19477410714.285713,25835389610.38961,24271599702.380955,25141651785.714287,29664375000.0,38258920454.545456,61063824404.7619,96837303841.99135,164241071428.57144,180569270833.3333,146625284090.9091,125519642857.14284
037550,클라스타,4106848215.7142854,,,,,,,,,,,
067130,클루넷,14306475712.59478,5847412680.0,,,,,,,,,,
012170,아센디오,67792351856.27747,78806042971.93994,43631421237.46753,58755578720.75893,82852717857.06845,157649879884.518,135469488490.10715,92247329185.91246,39340672974.10715,36246992794.03846,120799837250.75674,95259630838.57144
123840,한일진공,19267351648.35165,20763543344.155846,40940553536.55844,41050623847.60417,51473525605.104164,101377717871.90996,99177318329.82143,98810391963.19556,66560804267.172615,54950565394.07189,77308612310.92757,69675539677.78572
039490,키움증권,1206472770321.4287,1428550871892.8572,1260791063905.0325,1077763540517.8572,1430484599142.8572,1543099719048.7012,1854326041285.7144,2149841163081.169,1730074199517.8572,2145282193032.0283,3106583983135.864,2551907743842.857
054780,키이스트,36880913149.45055,60521106743.019485,97249499234.8485,213520003991.5476,307240935012.9762,229988104351.5266,174927276638.8393,227315821101.939,246087850395.8482,202967716252.20236,254172337974.8002,227478791285.7143
